ObjectID,ProjectID,AssetID,AreaID,Region,DataFormat,Orgnztion,URL,Notes,Contact,Email,FundType,FunderName,FundEnd,FundSec,ProjFocus,PhysFocus,BioFocus,InstiType,AssetType,StudyType,TidalExp,EcoType,Latitude,Longitude,Depth_m_,ProfileMin,ProfileMax,MeasType,MeasFreq,MeasPeriod,ProgDur,YearSamp,StartYr,EndYr,Ongoing,DataFreq,DiscSWpCO2,ATMpCO2,DiscSWpH,DiscTA,DiscDIC,SatState,DiscDO,isSWpCO2,isSWpH,isDIC,isDO,CalcPmtrs,Methods,Instrument,Temp,Salinity,Pressure,Turbidity,DOC,OtherPhys,Nutrients,Chlrophyl,Nitrate,Ammonium,Phosphate,Silicate,Iron,BioSamples,BioAbund,BioAdapt,BioBiomass,BioCalc,BioComm,BioDistr,BioDiv,BioEvol,BioFoodweb,BioGrRate,BioPhtosyn,BioRecr,BioSurv,BioMovmnt,BioBehvor,OtherBio,OAHFocus,DisCrbPmtr,ISCrbPmtr
WA628,Marine Water Quality Monitoring,PSB003 - Puget Sound Main Basin - West Point,,Washington,point,Washington State Department of Ecology,https://ecology.wa.gov/Research-Data/Monitoring-assessment/Puget-Sound-and-marine-monitoring/Long-term-changes-in-marine-water,Includes CTD vertical profiles.  Planned to start TA and DIC sampling in Jan 2018.,Julia Bos for all; Mya Keyzers for TA/DIC,julia.bos@ecy.wa.gov,Dedicated Program Funds,Washington Department of Ecology ,,Funding is continued for the forseeable future,Physical/Biogeochemical,Estuarine Environmental Monitoring,Water Quality,Agency,Sample Site,Field Survey,No,Estuarine,47.65982,-122.44291,,0.5,110,spot,Monthly,Year-round,28,1989-PresentTAandDIC:StartJan2018,1976,Present,Yes,Monthly,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,,Too numerous to list; See QAPP or website,Too numerous to list; See QAPP or website,Yes,Yes,Yes,Yes,No,POC; TOC; TN; PN; Light Transmission,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,2,1
WA1327,Puget Sound Regional Synthesis Model (PRISM),South of Alki Point (P29),,Washington,point,University of Washington; National Oceanic and Atmospheric Administration,http://www.prism.washington.edu/home/index;  http://nvs.nanoos.org/CruiseSalish,Cruises 2-3x/year (usually June and December) in Puget Sound. 1998-2008. Lat/long are for center point of Feb. 2008 cruise (Strait of Juan de Fuca). Listed on NOAA GOA-ON under 'Ship-based time-series'.,Jan Newton,newton@apl.washington.edu,External Funds,UW,2013,Continued funding is likely from other sources (WOAC),Physical/Biogeochemical & Biological,Estuarine Environmental Monitoring,Plankton Distribution;  Water Quality,Academic/Agency,Cruise Station,Cruise,,Estuarine,47.5568,-122.4433,0;5;10;20;30;50;80;100;120;150;170;222,,,spot,Semi-annual,Year-round,13,1999-2011,1999,2011,No,,No,No,No,Yes,Yes,No,Yes,No,No,No,No,,,CTD package,Yes,Yes,Yes,No,No,None,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,2,0
WA1662,Washington Ocean Acidification Center (WOAC) ,South of Alki Point (P29),,Washington,point,University of Washington; National Oceanic and Atmospheric Administration ,https://environment.uw.edu/research/major-initiatives/ocean-acidification/washington-ocean-acidification-center/   http://nvs.nanoos.org/CruiseSalish,Sampling depths taken from Sept 2017 cruise ,Jan Newton,newton@apl.washington.edu,External Funds,WA Legislature UW, June 2019,Continued funding is likely from the same source,Physical/Biogeochemical & Biological ,Estuarine Environmental Monitoring,Plankton Distribution & Water Quality ,Academic/Agency,Cruise Station,Cruise,No,Estuarine,47.5568,-122.4433,0;5;10;20;30;50;80;100;120;150;170;220,,,spot,Trimester,April - September,5,2013-Present,2013,Present,Yes,,No,No,No,Yes,Yes,No,Yes,No,No,No,No,,,CTD package,Yes,Yes,Yes,No,No,None,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,2,0
WA1434,Juvenile crab survey (intertidal),Useless Bay Whidbey Island (Plot),,Washington,point,University of Washington,,Program ran from June 1984 to July 1999.  Specific physical focus is intertidal habitat characteristics. Measured a total of 13 times,Paul Dinnel,padinnel@aol.com,External Funds,,Indefinite,Not pursuing continued funding,Biological,Environmental characterization,Intertidal juvenile crab recruitment/dynamics,Academic,Sample Site,Field Survey,Yes,Estuarine,47.9416,-122.4447,0,,,spot,Variable,January - December,15,1985-1989,1985,1989,No,,No,No,No,No,No,No,No,No,No,No,No,,1/4 m2 quadrats dug to a depth of 2-3 cm,,No,No,No,No,No,None,No,No,No,No,No,No,No,Macroinvertebrates,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,,Non-OAH,0,0
CA959,SF Bay OA Buoy,SF Bay OA Buoy,,California,point,San Francisco State University/UC Davis,Data will be hosted on CeNCOOS web site,Deployment planned for late January/early February 2018. Planned retrieval around November 2018.,"Karina Nielsen, John Largier, Ryan Hartnett, Adam Paganini","knielsen@sfsu.edu, jlargier@ucdavis.edu, rhartnet@mail.sfsu.edu, paganini@sfsu.edu",Limited Duration Program Funds,NOAA/CeNCOOS/EPA/SF State,43251,Continued funding is unlikely but desired,Physical/Biogeochemical & Biological,,,Academic,Mooring,in situ,No,Estuarine,37.89266,-122.4449,1,,,continuous,60,Year-Round,1,2018 - present,2018,Present,Yes,every 24 hours,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,,"LiCOR pCO2 sensor w/ calibration gas, check samples for TA using CRM (Dixon Lab), pH (spectrophotmetric) (TA and DIC via bittle samples)",MAPCO2 buoy (PMEL); Seabird 16+V2 and MicroCAT;  SeaFETs,Yes,Yes,Yes,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,3,2
CA960,SF Bay OA Mooring,SF Bay OA Mooring,,California,point,San Francisco State University/UC Davis,Data will be hosted on CeNCOOS web site,Deployment planned for late January/early February 2018. Planned retrieval around November 2018.,"Karina Nielsen, John Largier, Ryan Hartnett, Adam Paganini","knielsen@sfsu.edu, jlargier@ucdavis.edu, rhartnet@mail.sfsu.edu, paganini@sfsu.edu",Limited Duration Program Funds,NOAA/CeNCOOS/EPA/SF State,43251,Continued funding is unlikely but desired,Physical/Biogeochemical & Biological,,,Academic,Mooring,in situ,No,Estuarine,37.89266,-122.4449,20,,,continuous,60,Year-Round,1,2018 - present,2018,Present,Yes,every 24 hours,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,,"LiCOR pCO2 sensor w/ calibration gas, check samples for TA using CRM (Dixon Lab), pH (spectrophotmetric) (TA and DIC via bittle samples)",SeapHox,Yes,Yes,Yes,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,3,1
CA120,CeNCOOS shore-based observing stations,Tiburon Shore Station,,California,point,San Francisco State University,"http://www.cencoos.org/data/shore/tiburon; http://www.cencoos.org/data/shore/carquinez,","Currently on 5 year NOAA grant ending 5/31/2021, though funding is confirmed through 5/31/2018. Funding is contingent on federal budget process and yearly allocations to shore-stations are not set and have been reduced each year.","Karina Nielsen, Ryan Hartnett, Adam Paganini","knielsen@sfsu.edu, rhartnet@mail.sfsu.edu, paganini@sfsu.edu",Dedicated Program Funds,NOAA/CeNCOOS,43251,Current funding has option for renewal,Physical/Biogeochemical & Biological,,,Academic,Shoreside Sensor,in situ,No,Estuarine,37.891553,-122.446415,1,,,continuous,5,Year-Round,15,2002 - Present,2002,Present,Yes,real-time (every 6 min.); downloaded & archived every 4 weeks,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,,Water samples; sonde,YSI Sonde 6600v2; upgrading to HydroCAT-EP in 2018,Yes,Yes,Yes,Yes,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,3,1
WA214,King County - Puget Sound Marine Monitoring - Water Column,KSSK02 - West Point TP Outfall,,Washington,point,King County,http://green2.kingcounty.gov/marine/Monitoring/Offshore,,Kim Stark; Stephanie Jaeger,Kimberle.Stark@kingcounty.gov,,,,,Physical/Biogeochemical,Estuarine Environmental Monitoring,Water Quality,Agency,Sample Site,Field Survey,,,47.66055723,-122.4472114,1;15;25;35;55,1,55,spot,Monthly,Year-round,,20Oct98-Present,1998,Present,Yes,,No,No,No,No,No,No,No,No,Yes,No,Yes,,,WET Laps WETStar Fluorometer; SBE 4 Conductivity Sensor; SBE 29 Pressure; SBE 43 Dissolved Oxygen; WET Labs C-Star Transmissiometer; LI-COR Surface Light Intensity (PAR) LI-190-SA-50; LI-COR Light Intensity LI-193-SA-50; SBE 3 Temperature,Yes,Yes,Yes,Yes,No,Phaeophytin; Total Kjedahl Nitrogen; Total Suspended Solids; Totla Phosphorus; Densit; PAR; Transmissivity,Yes,Yes,Yes,Yes,No,No,No,Enterococcus; Fecal coliform,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Enterococcus; Fecal coliform,OAH,0,1
WA1131,U.S. EPA Environmental Monitoring and Assessment Program,WA04-0006,,Washington,point,U.S. Environmental Protection Agency;  Washington State Department of Ecology,https://www.epa.gov/national-aquatic-resource-surveys/data-national-aquatic-resource-surveys,Coordinates are target;  see data for actual sampling coordinates.,U.S. Environmental Protection Agency,,Dedicated Program Funds,U.S. EPA Environmental Monitoring and Assessment Program,,Funding is continued for the forseeable future,Physical/Biogeochemical & Biological,Estuarine Environmental Monitoring,Water Quality/Contaminants in water sediment fish,Agency,Cruise Station,Cruise,No,Estuarine,47.730221,-122.447367,166,,,spot,Once,June - September,1,2004,2004,2004,No,,No,No,No,No,No,No,Yes,No,No,No,Yes,,,,Yes,Yes,No,No,No,Transmission; PAR; TSS),No,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,H,0,0
WA71,Subtidal macroinvertebrates - geoduck horse clam,Dolphin Point - Central Sound,,Washington,point,Washington Department of Fish and Wildlife,,,Hank Carson,henry.carson@dfw.wa.gov,,,,,Biological,,Shellfish Population Assessment,Agency,Sample Site,Field Survey,No,Nearshore,47.50433333,-122.4501,,7.3,12.2,spot,5 years,April - September,,2014-2014,2014,2014,No,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,None,No,No,No,No,No,No,No,Shellfish,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,,Non-OAH,0,0
WA576,Marine Water Quality Monitoring,CMB003 - Commencement Bay - Browns Point,,Washington,point,Washington State Department of Ecology,https://ecology.wa.gov/Research-Data/Monitoring-assessment/Puget-Sound-and-marine-monitoring/Long-term-changes-in-marine-water,Includes CTD vertical profiles.  Planned to start TA and DIC sampling in Jan 2018.,Julia Bos for all; Mya Keyzers for TA/DIC,julia.bos@ecy.wa.gov,Dedicated Program Funds,Washington Department of Ecology ,,Funding is continued for the forseeable future,Physical/Biogeochemical,Estuarine Environmental Monitoring,Water Quality,Agency,Sample Site,Field Survey,No,Estuarine,47.29038,-122.45012,,0.5,123,spot,Monthly,Year-round,28,1989-PresentTAandDIC:StartJan2018,1976,Present,Yes,Monthly,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,,Too numerous to list; See QAPP or website,Too numerous to list; See QAPP or website,Yes,Yes,Yes,Yes,No,POC; TOC; TN; PN; Light Transmission,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,2,1
WA738,Submerged Vegetation Monitoring Program,flats33,,Washington,point,Washington Department of Natural Resources,http://www.dnr.wa.gov/programs-and-services/aquatics/aquatic-science/nearshore-habitat-eelgrass-monitoring,Measurement frequency has changed over time for more details contact Lisa Ferrier,Lisa Ferrier,lisa.ferrier@dnr.wa.gov,Dedicated Program Funds,Washington Department of Natural Resources,,Funding is continued for the forseeable future,Biological,,Habitat Characterization,Agency,Sample Site,Field Survey,,Nearshore,47.39882085,-122.4527804,,,,,Annual,May - September,,2000-Present,2000,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,None,No,No,No,No,No,No,No,Macrophytes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Non-OAH,0,0
WA225,King County - Puget Sound Marine Monitoring - Mooring,YCQMH01 - Quartermaster Yacht Club inner Quartermaster Harbor,,Washington,point,King County,http://green2.kingcounty.gov/marine-buoy/default.aspx,,Kim Stark; Stephanie Jaeger,Kimberle.Stark@kingcounty.gov,,,,,Physical/Biogeochemical,Estuarine Environmental Monitoring,Water Quality,Agency,Mooring,In situ,,,47.37282862,-122.4533782,5,,,continuous,15,Year-round,,29Nov07-Present,2007,Present,Yes,Real-time,No,No,No,No,No,No,No,No,Yes,No,Yes,,Fixed mooring on floating dock.  Sensors at approx. 1 m below water surface.,Sea-Bird HydroCAT-EP data sonde;  SeaFET pH sensor (until 2 Feb 2017); YSI 6600 V2 data sonde,Yes,Yes,No,No,No,None,No,Yes,No,No,No,No,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,0,1
WA229,King County - Puget Sound Marine Monitoring - Mooring,NSAJ02 - Dockton Park outer Quartermaster Harbor,,Washington,point,King County,http://green2.kingcounty.gov/marine-buoy/default.aspx,,Kim Stark; Stephanie Jaeger,Kimberle.Stark@kingcounty.gov,,,,,Physical/Biogeochemical,Estuarine Environmental Monitoring,Water Quality,Agency,Mooring,In situ,,,47.37282923,-122.4533799,5,,,continuous,15,Year-round,,15Jan09-Present,2009,Present,Yes,Real-time,No,No,No,No,No,No,No,No,Yes,No,Yes,,Fixed mooring mounted on piling.  Sensors at 1 m above bottom.,YSI 6600 V2 data sonde,Yes,Yes,No,Yes,No,None,No,Yes,No,No,No,No,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,0,1
WA968,Marine Sediment Monitoring - Long-Term Temporal Survey,29,,Washington,point,Washington State Department of Ecology,https://ecology.wa.gov/Research-Data/Monitoring-assessment/Puget-Sound-and-marine-monitoring/Long-term-changes-in-sediment,Metadata are only for near-bottom discrete DO from 2001 2002 2005.  Station is sampled yearly for benthos and sediment characteristics.,Valerie Partridge,valerie.partridge@ecy.wa.gov,Dedicated Program Funds,Washington Department of Ecology,,Funding is continued for the forseeable future,Physical/Biogeochemical & Biological,Estuarine Environmental Monitoring,Water Quality/Benthic Community Structure and Abundance,Agency,Cruise Station,Cruise,No,Estuarine,47.70075,-122.45403,198,,,spot,Annual,April,28,1989-Present,1989,Present,Yes,,No,No,No,No,No,No,Yes,No,No,No,No,,Niskin,,No,No,No,No,No,Mercury; Metals; PAH; PCB; Sediment Toxicity; Sediment Quality Triad Index; Sediment Quality Characteristics;  Sediment Chemistry,No,No,No,No,No,No,No,Benthic Invertebrates,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,H,0,0
WA1326,Puget Sound Regional Synthesis Model (PRISM),North of West Point (P28),,Washington,point,University of Washington; National Oceanic and Atmospheric Administration,http://www.prism.washington.edu/home/index;  http://nvs.nanoos.org/CruiseSalish,Cruises 2-3x/year (usually June and December) in Puget Sound. 1998-2008. Lat/long are for center point of Feb. 2008 cruise (Strait of Juan de Fuca). Listed on NOAA GOA-ON under 'Ship-based time-series'.  BioGrowthRate --> primary productivity as C-14 uptake.,Jan Newton,newton@apl.washington.edu,External Funds,UW,2013,Continued funding is likely from other sources (WOAC),Physical/Biogeochemical & Biological,Estuarine Environmental Monitoring,Plankton Distribution;  Water Quality,Academic/Agency,Cruise Station,Cruise,,Estuarine,47.7034,-122.4544,0;5;10;20;30;50;80;110;150;184,,,spot,Semi-annual,Year-round,13,1999-2011,1999,2011,No,,No,No,No,Yes,Yes,No,Yes,No,No,No,No,,,CTD package,Yes,Yes,Yes,No,No,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Phytoplankton; zooplankton,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,,OAH,2,0
WA1661,Washington Ocean Acidification Center (WOAC) ,North of West Point (P28) ,,Washington,point,University of Washington; National Oceanic and Atmospheric Administration ,https://environment.uw.edu/research/major-initiatives/ocean-acidification/washington-ocean-acidification-center/   http://nvs.nanoos.org/CruiseSalish,Sampling depths taken from Sept 2017 cruise ,Jan Newton,newton@apl.washington.edu,External Funds,WA Legislature UW, June 2019,Continued funding is likely from the same source,Physical/Biogeochemical & Biological ,Estuarine Environmental Monitoring,Plankton Distribution & Water Quality ,Academic/Agency,Cruise Station,Cruise,No,Estuarine,47.7034,-122.4544,0;5;10;20;30;50;80;110;150;186,,,spot,Trimester,April - September,5,2013-Present,2013,Present,Yes,,No,No,No,Yes,Yes,No,Yes,No,No,No,No,,,CTD package,Yes,Yes,Yes,No,No,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Phytoplankton; zooplankton,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Pteropod shell dissolution state,OAH,2,0
WA1325,Puget Sound Regional Synthesis Model (PRISM),Apple Cove Point (P27),,Washington,point,University of Washington; National Oceanic and Atmospheric Administration,http://www.prism.washington.edu/home/index;  http://nvs.nanoos.org/CruiseSalish,Cruises 2-3x/year (usually June and December) in Puget Sound. 1998-2008. Lat/long are for center point of Feb. 2008 cruise (Strait of Juan de Fuca). Listed on NOAA GOA-ON under 'Ship-based time-series'.,Jan Newton,newton@apl.washington.edu,External Funds,UW,2013,Continued funding is likely from other sources (WOAC),Physical/Biogeochemical & Biological,Estuarine Environmental Monitoring,Plankton Distribution;  Water Quality,Academic/Agency,Cruise Station,Cruise,,Estuarine,47.8133,-122.455,0;5;10;20;30;50;80;110;150;192,,,spot,Semi-annual,Year-round,13,1999-2011,1999,2011,No,,No,No,No,Yes,Yes,No,Yes,No,No,No,No,,,CTD package,Yes,Yes,Yes,No,No,None,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,2,0
WA1413,Juvenile crab survey (intertidal),Samish Bay (Transect 1),,Washington,point,University of Washington,,Program ran from June 1984 to July 1999.  Specific physical focus is intertidal habitat characteristics. Measured a total of 4 times,Paul Dinnel,padinnel@aol.com,External Funds,,Indefinite,Not pursuing continued funding,Biological,Environmental characterization,Intertidal juvenile crab recruitment/dynamics,Academic,Sample Site,Field Survey,Yes,Estuarine,48.623,-122.4555,0,,,spot,Variable,January - December,15,1984,1984,1984,No,,No,No,No,No,No,No,No,No,No,No,No,,1/4 m2 quadrats dug to a depth of 2-3 cm,,No,No,No,No,No,None,No,No,No,No,No,No,No,Macroinvertebrates,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,,Non-OAH,0,0
WA184,Sediment - PAH TPH-Dx grain size and TOC,Dockton County Park - Maury Island Aquatic Reserve,,Washington,point,Puget Sound Corps,,,Jamie Kilgo,jamie.kilgo@dnr.wa.gov,,,,,Physical/Biogeochemical,,Habitat Characterization,Agency,Sample Site,Field Survey,Yes,,47.37106,-122.45666,0,,,spot,Biennial,July - August,,2014-2016,2014,2016,No,,No,No,No,No,No,No,No,No,No,No,No,,PAH TPH-Dx grain size and TOC,,No,No,No,No,No,None,No,No,No,No,No,No,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Non-OAH,0,0
WA1243,U.S. EPA National Coastal Condition Assessment,NCCA10-1244,,Washington,point,U.S. Environmental Protection Agency;  Washington State Department of Ecology,https://www.epa.gov/national-aquatic-resource-surveys/data-national-aquatic-resource-surveys,Coordinates are target;  see data for actual sampling coordinates.  Ecology has CTD data in 0.5-m bins;  these bins are different from bins that U.S. EPA requested and provides.  Also Ecology has DO % saturation whereas U.S. EPA does not provide this.,U.S. Environmental Protection Agency,,Dedicated Program Funds,U.S. EPA Environmental Monitoring and Assessment Program,,Funding is continued for the forseeable future,Physical/Biogeochemical & Biological,Estuarine Environmental Monitoring,Water Quality/Contaminants in water sediment fish,Agency,Sample Site,Field Survey,No,Estuarine,47.804653,-122.457468,,0.5,182.3,spot,Once,June - September,1,2010,2010,2010,No,,No,No,No,No,No,No,No,No,Yes,No,Yes,,,Sea-Bird CTD,Yes,Yes,Yes,No,No,Transmission; PAR; TSS),Yes,Yes,No,Yes,No,No,No,Fish; Benthic Invertebrates,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Tissue Toxicity,OAH,0,1
CA381,NERR System-Wide Monitoring Program,China Camp,,California,point,San Francisco Bay National Estuarine Research Reserve; San Francisco State University,core SWMP data at nerrsdata.org; Richardson Bay data available by request through SF Bay NERR or SERC (not currently posted online),expansion plans via SERC at Richardson Bay station; USGS collaboration expanding First Mallard station at Rush Ranch,Matt Ferner,mferner@sfsu.edu,,,,,Physical/Biogeochemical & Biological,,,Academic/Agency,Mooring,in situ,,Estuarine,38.0012,-122.4604,,,,continuous,15,Year-Round,12,2005 - Present,2008,Present,Yes,telemetry pending on Richardson Bay station; all others data upload hourly,No,No,No,No,No,No,No,No,Yes,No,Yes,,standard sensors and nutrient analysis,YSI EXOs and 6600s,Yes,Yes,Yes,Yes,No,fDOM sensor (YSI EXO) at Richardson Bay via collaboration with SERC,Yes,Yes,,,,,,Phytoplankton,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,OAH,0,1
